time	type	info
63625415210812.758	buttonbox	pressed: responselrud
63625415211414.953	scanner	TR: 104/210
63625415211577.672	experiment	feedback (n, 5/8)
63625415213414.312	scanner	TR: 105/210
63625415214234.867	info	autosave (535ms)
63625415215416.703	scanner	TR: 106/210
63625415217415.805	scanner	TR: 107/210
63625415219414.758	scanner	TR: 108/210
63625415221415.312	scanner	TR: 109/210
63625415221418.781	experiment	block 9 start
63625415223416.016	scanner	TR: 110/210
63625415225413.695	scanner	TR: 111/210
63625415227414.398	scanner	TR: 112/210
63625415228619.742	buttonbox	pressed: responseud
63625415229414.602	scanner	TR: 113/210
63625415231221.867	buttonbox	pressed: responseud
63625415231414.367	scanner	TR: 114/210
63625415232622.031	buttonbox	pressed: responseud
63625415233340.773	experiment	fixations correct: 3/3 (100%)
63625415233416.375	scanner	TR: 115/210
63625415235415.234	scanner	TR: 116/210
63625415237018.906	buttonbox	pressed: responselrud
63625415237413.938	scanner	TR: 117/210
63625415237587.938	experiment	feedback (y, 6/9)
63625415239413.797	scanner	TR: 118/210
63625415240215.773	info	autosave (545ms)
63625415241416.609	scanner	TR: 119/210
63625415243415.547	scanner	TR: 120/210
63625415245414.586	scanner	TR: 121/210
63625415247416.805	scanner	TR: 122/210
63625415247420.859	experiment	block 10 start
63625415249414.430	scanner	TR: 123/210
63625415251416.625	scanner	TR: 124/210
63625415253416.320	scanner	TR: 125/210
63625415253631.742	buttonbox	pressed: responseud
63625415255328.672	buttonbox	pressed: responseud
63625415255413.406	scanner	TR: 126/210
63625415257403.195	buttonbox	pressed: responseud
63625415257415.977	scanner	TR: 127/210
63625415259413.844	scanner	TR: 128/210
63625415260466.555	buttonbox	pressed: responseud
63625415261082.414	experiment	fixations correct: 4/4 (100%)
63625415261413.680	scanner	TR: 129/210
63625415263142.102	buttonbox	pressed: responselrud
63625415263415.297	scanner	TR: 130/210
63625415263581.008	experiment	feedback (y, 7/10)
63625415265415.062	scanner	TR: 131/210
63625415266203.422	info	autosave (530ms)
63625415267414.227	scanner	TR: 132/210
63625415269414.164	scanner	TR: 133/210
63625415271414.312	scanner	TR: 134/210
63625415273414.984	scanner	TR: 135/210
63625415273419.188	experiment	block 11 start
63625415275415.430	scanner	TR: 136/210
63625415277414.008	scanner	TR: 137/210
63625415279040.562	buttonbox	pressed: responseud
63625415279415.273	scanner	TR: 138/210
63625415280978.492	buttonbox	pressed: responseud
63625415281413.391	scanner	TR: 139/210
63625415282437.453	buttonbox	pressed: responseud
63625415283415.180	scanner	TR: 140/210
63625415285414.633	scanner	TR: 141/210
63625415285626.742	buttonbox	pressed: responseud
63625415286224.391	experiment	fixations correct: 4/4 (100%)
63625415287415.789	scanner	TR: 142/210
63625415288997.828	buttonbox	pressed: responselrud
63625415289413.391	scanner	TR: 143/210
63625415289574.680	experiment	feedback (y, 8/11)
63625415291414.359	scanner	TR: 144/210
