time	type	info
63627194890216.023	scanner	TR: 008/210
63627194891521.852	buttonbox	pressed: responseud
63627194892216.508	scanner	TR: 009/210
63627194893456.812	buttonbox	pressed: responseud
63627194894217.375	scanner	TR: 010/210
63627194896218.266	scanner	TR: 011/210
63627194896475.570	buttonbox	pressed: responseud
63627194897165.852	experiment	fixations correct: 3/3 (100%)
63627194898216.008	scanner	TR: 012/210
63627194899671.883	buttonbox	pressed: responselrud
63627194900217.719	scanner	TR: 013/210
63627194900368.492	experiment	feedback (y, 1/1)
63627194902218.234	scanner	TR: 014/210
63627194902946.953	info	autosave (556ms)
63627194904216.711	scanner	TR: 015/210
63627194906217.703	scanner	TR: 016/210
63627194908217.266	scanner	TR: 017/210
63627194910218.805	scanner	TR: 018/210
63627194910221.656	experiment	block 2 start
63627194912216.117	scanner	TR: 019/210
63627194914217.891	scanner	TR: 020/210
63627194916217.773	scanner	TR: 021/210
63627194917687.227	buttonbox	pressed: responseud
63627194918216.789	scanner	TR: 022/210
63627194919405.469	buttonbox	pressed: responseud
63627194920217.359	scanner	TR: 023/210
63627194921443.945	buttonbox	pressed: responseud
63627194922016.742	experiment	fixations correct: 3/3 (100%)
63627194922218.516	scanner	TR: 024/210
63627194924216.086	scanner	TR: 025/210
63627194925342.992	buttonbox	pressed: responselrud
63627194926216.219	scanner	TR: 026/210
63627194926366.516	experiment	feedback (y, 2/2)
63627194928217.969	scanner	TR: 027/210
63627194928896.375	info	autosave (546ms)
63627194930216.852	scanner	TR: 028/210
63627194932217.719	scanner	TR: 029/210
63627194934218.805	scanner	TR: 030/210
63627194936217.781	scanner	TR: 031/210
63627194936220.609	experiment	block 3 start
63627194938217.969	scanner	TR: 032/210
63627194940217.820	scanner	TR: 033/210
63627194942217.141	scanner	TR: 034/210
63627194943845.391	buttonbox	pressed: responseud
63627194944216.242	scanner	TR: 035/210
63627194946167.461	buttonbox	pressed: responseud
63627194946216.680	scanner	TR: 036/210
63627194947561.906	buttonbox	pressed: responseud
63627194948123.828	experiment	fixations correct: 3/3 (100%)
63627194948217.656	scanner	TR: 037/210
63627194950218.430	scanner	TR: 038/210
63627194951285.305	buttonbox	pressed: responselrud
63627194952216.148	scanner	TR: 039/210
63627194952368.891	experiment	feedback (y, 3/3)
63627194954217.617	scanner	TR: 040/210
63627194954949.156	info	autosave (542ms)
63627194956216.414	scanner	TR: 041/210
63627194958217.219	scanner	TR: 042/210
63627194960216.453	scanner	TR: 043/210
63627194962218.758	scanner	TR: 044/210
63627194962221.562	experiment	block 4 start
63627194964216.594	scanner	TR: 045/210
63627194966217.070	scanner	TR: 046/210
63627194968216.469	scanner	TR: 047/210
63627194968288.383	buttonbox	pressed: responseud
63627194970216.398	scanner	TR: 048/210
63627194971400.000	buttonbox	pressed: responseud
63627194972216.234	scanner	TR: 049/210
63627194973061.281	buttonbox	pressed: responseud
63627194973285.297	experiment	fixations correct: 2/3 (67%)
63627194974217.141	scanner	TR: 050/210
63627194976215.953	scanner	TR: 051/210
63627194977481.664	buttonbox	pressed: responselrud
63627194978215.383	scanner	TR: 052/210
63627194978375.484	experiment	feedback (y, 4/4)
63627194980217.930	scanner	TR: 053/210
63627194980973.250	info	autosave (541ms)
63627194982215.914	scanner	TR: 054/210
63627194984218.453	scanner	TR: 055/210
63627194986217.289	scanner	TR: 056/210
63627194988218.695	scanner	TR: 057/210
63627194988221.531	experiment	block 5 start
63627194990216.289	scanner	TR: 058/210
63627194992215.453	scanner	TR: 059/210
63627194994216.102	scanner	TR: 060/210
63627194995579.711	buttonbox	pressed: responseud
63627194996216.727	scanner	TR: 061/210
63627194997729.211	buttonbox	pressed: responseud
63627194998216.461	scanner	TR: 062/210
63627195000217.023	scanner	TR: 063/210
63627195000441.844	buttonbox	pressed: responseud
63627195001174.500	experiment	fixations correct: 3/3 (100%)
63627195002215.680	scanner	TR: 064/210
63627195003595.812	buttonbox	pressed: responselrud
63627195004216.562	scanner	TR: 065/210
63627195004369.164	experiment	feedback (y, 5/5)
63627195006217.898	scanner	TR: 066/210
63627195006904.672	info	autosave (516ms)
63627195008217.922	scanner	TR: 067/210
63627195010217.281	scanner	TR: 068/210
63627195012217.273	scanner	TR: 069/210
63627195014218.422	scanner	TR: 070/210
63627195014221.242	experiment	block 6 start
63627195016218.023	scanner	TR: 071/210
63627195018217.016	scanner	TR: 072/210
63627195020216.859	scanner	TR: 073/210
63627195020979.352	buttonbox	pressed: responseud
63627195022217.336	scanner	TR: 074/210
63627195023376.594	buttonbox	pressed: responseud
63627195024215.875	scanner	TR: 075/210
63627195024981.406	buttonbox	pressed: responseud
63627195026216.156	scanner	TR: 076/210
63627195027250.367	buttonbox	pressed: responseud
63627195027937.469	experiment	fixations correct: 4/4 (100%)
63627195028216.773	scanner	TR: 077/210
63627195029548.289	buttonbox	pressed: responselrud
63627195030216.570	scanner	TR: 078/210
63627195030365.039	experiment	feedback (n, 5/6)
63627195032217.383	scanner	TR: 079/210
63627195032980.906	info	autosave (522ms)
63627195034217.125	scanner	TR: 080/210
63627195036215.891	scanner	TR: 081/210
63627195038217.852	scanner	TR: 082/210
63627195040216.289	scanner	TR: 083/210
63627195040219.156	experiment	block 7 start
63627195042218.281	scanner	TR: 084/210
63627195044216.109	scanner	TR: 085/210
63627195046215.891	scanner	TR: 086/210
63627195047463.461	buttonbox	pressed: responseud
63627195048215.805	scanner	TR: 087/210
63627195049940.023	buttonbox	pressed: responseud
63627195050216.453	scanner	TR: 088/210
63627195051755.242	buttonbox	pressed: responseud
63627195052067.648	experiment	fixations correct: 3/3 (100%)
63627195052216.430	scanner	TR: 089/210
63627195054217.961	scanner	TR: 090/210
63627195055696.062	buttonbox	pressed: responselrud
63627195056215.508	scanner	TR: 091/210
63627195056355.312	experiment	feedback (y, 6/7)
63627195058216.195	scanner	TR: 092/210
63627195058952.289	info	autosave (524ms)
63627195060216.789	scanner	TR: 093/210
63627195062215.562	scanner	TR: 094/210
63627195064218.102	scanner	TR: 095/210
63627195066215.492	scanner	TR: 096/210
63627195066221.750	experiment	block 8 start
63627195068215.867	scanner	TR: 097/210
63627195070216.117	scanner	TR: 098/210
63627195072215.828	scanner	TR: 099/210
63627195072660.633	buttonbox	pressed: responseud
63627195074215.406	scanner	TR: 100/210
63627195075215.008	buttonbox	pressed: responseud
63627195076215.883	scanner	TR: 101/210
63627195077350.859	buttonbox	pressed: responseud
63627195078216.898	scanner	TR: 102/210
63627195079256.953	buttonbox	pressed: responseud
63627195079429.914	experiment	fixations correct: 3/4 (75%)
63627195080218.086	scanner	TR: 103/210
63627195081480.391	buttonbox	pressed: responselrud
63627195082215.516	scanner	TR: 104/210
63627195082375.016	experiment	feedback (y, 7/8)
63627195084216.109	scanner	TR: 105/210
63627195084933.906	info	autosave (525ms)
63627195086216.578	scanner	TR: 106/210
63627195088217.688	scanner	TR: 107/210
63627195090217.000	scanner	TR: 108/210
63627195092216.055	scanner	TR: 109/210
63627195092218.914	experiment	block 9 start
63627195094216.312	scanner	TR: 110/210
63627195096216.438	scanner	TR: 111/210
63627195098214.914	scanner	TR: 112/210
63627195098234.453	buttonbox	pressed: responseud
63627195099655.609	buttonbox	pressed: responseud
63627195100220.836	scanner	TR: 113/210
63627195102216.656	scanner	TR: 114/210
63627195103074.039	buttonbox	pressed: responseud
63627195104216.281	scanner	TR: 115/210
63627195105236.406	buttonbox	pressed: responseud
63627195105834.688	experiment	fixations correct: 4/4 (100%)
63627195106215.289	scanner	TR: 116/210
63627195107891.148	buttonbox	pressed: responselrud
63627195108217.414	scanner	TR: 117/210
63627195108370.633	experiment	feedback (y, 8/9)
63627195110217.555	scanner	TR: 118/210
63627195110974.102	info	autosave (1696ms)
63627195112674.820	scanner	TR: 119/210
63627195114216.250	scanner	TR: 120/210
63627195116215.062	scanner	TR: 121/210
63627195118216.570	scanner	TR: 122/210
63627195118219.438	experiment	block 10 start
63627195120215.648	scanner	TR: 123/210
63627195122215.688	scanner	TR: 124/210
63627195124215.297	scanner	TR: 125/210
63627195125138.508	buttonbox	pressed: responseud
63627195126216.250	scanner	TR: 126/210
63627195127850.305	buttonbox	pressed: responseud
63627195128215.969	scanner	TR: 127/210
63627195130215.945	scanner	TR: 128/210
63627195130249.586	buttonbox	pressed: responseud
63627195131331.492	buttonbox	pressed: responseud
63627195131941.031	experiment	fixations correct: 4/4 (100%)
63627195132217.125	scanner	TR: 129/210
63627195133556.797	buttonbox	pressed: responselrud
63627195134215.375	scanner	TR: 130/210
63627195134366.305	experiment	feedback (y, 9/10)
63627195136216.938	scanner	TR: 131/210
63627195136910.625	info	autosave (1655ms)
63627195138568.984	scanner	TR: 132/210
63627195140216.430	scanner	TR: 133/210
63627195142216.844	scanner	TR: 134/210
63627195144215.266	scanner	TR: 135/210
63627195144218.125	experiment	block 11 start
63627195146217.117	scanner	TR: 136/210
63627195148216.672	scanner	TR: 137/210
63627195150217.000	scanner	TR: 138/210
63627195150352.594	buttonbox	pressed: responseud
63627195152215.664	scanner	TR: 139/210
63627195152257.797	buttonbox	pressed: responseud
63627195153890.766	buttonbox	pressed: responseud
63627195154215.734	scanner	TR: 140/210
63627195156214.539	scanner	TR: 141/210
63627195156996.375	buttonbox	pressed: responseud
63627195157515.211	experiment	fixations correct: 4/4 (100%)
63627195158345.000	scanner	TR: 142/210
63627195159312.062	buttonbox	pressed: responselrud
63627195160214.898	scanner	TR: 143/210
63627195160370.234	experiment	feedback (n, 9/11)
63627195162214.773	scanner	TR: 144/210
63627195162932.703	info	autosave (1037ms)
63627195164217.516	scanner	TR: 145/210
63627195166214.656	scanner	TR: 146/210
63627195168215.742	scanner	TR: 147/210
63627195170214.914	scanner	TR: 148/210
63627195170217.742	experiment	block 12 start
63627195172215.531	scanner	TR: 149/210
63627195174216.406	scanner	TR: 150/210
63627195176211.789	buttonbox	pressed: responseud
63627195176214.992	scanner	TR: 151/210
63627195178215.844	scanner	TR: 152/210
63627195179196.953	buttonbox	pressed: responseud
63627195180217.414	scanner	TR: 153/210
63627195181043.094	buttonbox	pressed: responseud
63627195182139.430	buttonbox	pressed: responseud
63627195182214.766	scanner	TR: 154/210
63627195182795.289	experiment	fixations correct: 4/4 (100%)
63627195184216.852	scanner	TR: 155/210
63627195185610.375	buttonbox	pressed: responselrud
63627195186216.250	scanner	TR: 156/210
63627195186365.383	experiment	feedback (y, 10/12)
63627195188215.641	scanner	TR: 157/210
63627195188945.000	info	autosave (1038ms)
63627195190217.359	scanner	TR: 158/210
63627195192217.359	scanner	TR: 159/210
63627195194215.945	scanner	TR: 160/210
63627195196214.484	scanner	TR: 161/210
63627195196217.289	experiment	block 13 start
63627195198214.781	scanner	TR: 162/210
63627195200214.609	scanner	TR: 163/210
63627195202215.805	scanner	TR: 164/210
63627195203804.820	buttonbox	pressed: responseud
63627195204214.969	scanner	TR: 165/210
63627195206214.617	scanner	TR: 166/210
63627195206305.266	buttonbox	pressed: responseud
63627195207805.180	buttonbox	pressed: responseud
63627195208214.695	scanner	TR: 167/210
63627195208426.375	experiment	fixations correct: 3/3 (100%)
63627195210217.289	scanner	TR: 168/210
63627195211838.086	buttonbox	pressed: responselrud
63627195212215.875	scanner	TR: 169/210
63627195212356.000	experiment	feedback (n, 10/13)
63627195214216.281	scanner	TR: 170/210
63627195214895.852	info	autosave (795ms)
63627195216215.406	scanner	TR: 171/210
63627195218215.664	scanner	TR: 172/210
63627195220214.359	scanner	TR: 173/210
63627195222216.609	scanner	TR: 174/210
63627195222219.484	experiment	block 14 start
63627195224217.344	scanner	TR: 175/210
63627195226214.297	scanner	TR: 176/210
63627195228214.867	scanner	TR: 177/210
63627195229602.203	buttonbox	pressed: responseud
63627195230223.859	scanner	TR: 178/210
63627195231861.586	buttonbox	pressed: responseud
63627195232215.336	scanner	TR: 179/210
63627195234215.742	scanner	TR: 180/210
63627195234828.695	buttonbox	pressed: responseud
63627195235454.727	experiment	fixations correct: 3/3 (100%)
63627195236216.852	scanner	TR: 181/210
63627195237620.023	buttonbox	pressed: responselrud
63627195238215.180	scanner	TR: 182/210
63627195238365.875	experiment	feedback (y, 11/14)
63627195240215.609	scanner	TR: 183/210
63627195240933.180	info	autosave (801ms)
63627195242214.602	scanner	TR: 184/210
63627195244215.570	scanner	TR: 185/210
63627195246214.336	scanner	TR: 186/210
63627195248214.188	scanner	TR: 187/210
63627195248220.562	experiment	block 15 start
63627195250214.336	scanner	TR: 188/210
63627195252214.156	scanner	TR: 189/210
63627195253955.758	buttonbox	pressed: responseud
63627195254214.859	scanner	TR: 190/210
63627195256216.008	scanner	TR: 191/210
63627195256418.984	buttonbox	pressed: responseud
63627195258215.695	scanner	TR: 192/210
63627195259555.336	buttonbox	pressed: responseud
63627195260214.438	scanner	TR: 193/210
63627195260747.453	buttonbox	pressed: responseud
63627195261408.258	experiment	fixations correct: 3/4 (75%)
63627195262216.789	scanner	TR: 194/210
63627195263691.719	buttonbox	pressed: responselrud
63627195264215.438	scanner	TR: 195/210
63627195264384.164	experiment	feedback (y, 12/15)
63627195266213.969	scanner	TR: 196/210
63627195266926.812	info	autosave (6969ms)
63627195273900.234	scanner	TR: 199/210
63627195274213.750	scanner	TR: 200/210
63627195274220.039	experiment	block 16 start
63627195276216.641	scanner	TR: 201/210
63627195278214.352	scanner	TR: 202/210
63627195280216.086	scanner	TR: 203/210
63627195280967.977	buttonbox	pressed: responseud
63627195282215.305	scanner	TR: 204/210
63627195282619.016	buttonbox	pressed: responseud
63627195284213.703	scanner	TR: 205/210
63627195284343.359	buttonbox	pressed: responseud
63627195286215.656	scanner	TR: 206/210
63627195286986.758	buttonbox	pressed: responseud
63627195287458.125	experiment	fixations correct: 4/4 (100%)
63627195288214.367	scanner	TR: 207/210
63627195289559.211	buttonbox	pressed: responselrud
63627195290215.789	scanner	TR: 208/210
63627195290363.477	experiment	feedback (y, 13/16)
63627195292214.016	scanner	TR: 209/210
63627195293344.945	info	autosave (5066ms)
63627195298414.914	scanner	TR: 210/210
63627195298420.438	scanner	error simulating final TR
63627195300429.383	experiment	Run 4 complete
63627195300430.203	experiment	Test accuracy: 81%
63627195300430.945	experiment	Average fixation accuracy per trial: 95%
63627195300444.664	info	Results saved.
63627195300446.430	subject	Trial history appended to subject info.
63627195301628.242	info	autosave (3307ms)
63627195305022.219	experiment	Starting run 5 of 12
63627195333598.773	scanner	TR: 001/210
63627195334728.492	info	autosave (3155ms)
63627195337888.156	scanner	TR: 003/210
63627195339600.469	scanner	TR: 004/210
63627195341598.633	scanner	TR: 005/210
63627195341601.555	experiment	block 1 start
63627195343600.812	scanner	TR: 006/210
63627195345600.609	scanner	TR: 007/210
63627195347505.984	buttonbox	pressed: responseud
63627195347598.195	scanner	TR: 008/210
63627195349599.766	scanner	TR: 009/210
63627195350142.297	buttonbox	pressed: responseud
63627195351599.453	scanner	TR: 010/210
63627195352403.031	buttonbox	pressed: responseud
63627195353600.312	scanner	TR: 011/210
63627195353974.359	buttonbox	pressed: responseud
63627195354521.562	experiment	fixations correct: 4/4 (100%)
63627195355598.656	scanner	TR: 012/210
63627195357131.523	buttonbox	pressed: responselrud
63627195357598.820	scanner	TR: 013/210
63627195357747.289	experiment	feedback (n, 0/1)
63627195359598.344	scanner	TR: 014/210
63627195360294.805	info	autosave (812ms)
63627195361598.523	scanner	TR: 015/210
63627195363601.727	scanner	TR: 016/210
63627195365598.711	scanner	TR: 017/210
63627195367600.531	scanner	TR: 018/210
63627195367603.336	experiment	block 2 start
63627195369599.414	scanner	TR: 019/210
63627195371600.688	scanner	TR: 020/210
63627195373599.961	scanner	TR: 021/210
63627195374457.336	buttonbox	pressed: responseud
63627195375599.898	scanner	TR: 022/210
63627195376012.219	buttonbox	pressed: responseud
63627195377599.234	scanner	TR: 023/210
63627195378018.523	buttonbox	pressed: responseud
63627195379598.273	scanner	TR: 024/210
63627195380702.586	buttonbox	pressed: responseud
63627195381294.836	experiment	fixations correct: 4/4 (100%)
63627195381598.273	scanner	TR: 025/210
63627195382583.938	buttonbox	pressed: responselrud
63627195383599.672	scanner	TR: 026/210
63627195383739.992	experiment	feedback (y, 1/2)
63627195385601.266	scanner	TR: 027/210
63627195386316.688	info	autosave (879ms)
63627195387599.773	scanner	TR: 028/210
63627195389600.773	scanner	TR: 029/210
63627195391598.945	scanner	TR: 030/210
63627195393600.922	scanner	TR: 031/210
63627195393603.773	experiment	block 3 start
63627195395598.969	scanner	TR: 032/210
63627195397601.102	scanner	TR: 033/210
63627195399598.727	scanner	TR: 034/210
63627195400180.969	buttonbox	pressed: responseud
63627195401599.547	scanner	TR: 035/210
63627195401607.836	buttonbox	pressed: responseud
63627195403599.766	scanner	TR: 036/210
63627195404462.461	buttonbox	pressed: responseud
63627195405600.609	scanner	TR: 037/210
63627195405873.602	buttonbox	pressed: responseud
63627195406380.273	experiment	fixations correct: 4/4 (100%)
63627195407599.875	scanner	TR: 038/210
63627195408962.258	buttonbox	pressed: responselrud
63627195409599.883	scanner	TR: 039/210
63627195409752.500	experiment	feedback (y, 2/3)
63627195411599.211	scanner	TR: 040/210
63627195412340.711	info	autosave (1130ms)
63627195413599.820	scanner	TR: 041/210
63627195415599.344	scanner	TR: 042/210
63627195417599.539	scanner	TR: 043/210
63627195419600.070	scanner	TR: 044/210
63627195419602.906	experiment	block 4 start
63627195421599.180	scanner	TR: 045/210
63627195423600.953	scanner	TR: 046/210
63627195425598.242	scanner	TR: 047/210
63627195427039.383	buttonbox	pressed: responseud
63627195427598.727	scanner	TR: 048/210
63627195429599.016	scanner	TR: 049/210
63627195429927.703	buttonbox	pressed: responseud
63627195431491.570	buttonbox	pressed: responseud
63627195431599.453	scanner	TR: 050/210
63627195432817.773	buttonbox	pressed: responseud
63627195433474.773	experiment	fixations correct: 3/4 (75%)
63627195433598.953	scanner	TR: 051/210
63627195434542.812	buttonbox	pressed: responselrud
63627195435597.852	scanner	TR: 052/210
63627195435758.875	experiment	feedback (y, 3/4)
63627195437600.094	scanner	TR: 053/210
63627195438299.773	info	autosave (1751ms)
63627195440055.406	scanner	TR: 054/210
63627195441598.125	scanner	TR: 055/210
63627195443597.930	scanner	TR: 056/210
63627195445599.969	scanner	TR: 057/210
63627195445602.812	experiment	block 5 start
63627195447599.758	scanner	TR: 058/210
63627195449598.492	scanner	TR: 059/210
63627195451558.695	buttonbox	pressed: responseud
63627195451598.023	scanner	TR: 060/210
63627195453599.117	scanner	TR: 061/210
63627195454234.867	buttonbox	pressed: responseud
63627195455598.328	scanner	TR: 062/210
63627195456544.773	buttonbox	pressed: responseud
63627195457199.242	experiment	fixations correct: 3/3 (100%)
63627195457598.516	scanner	TR: 063/210
63627195459598.266	scanner	TR: 064/210
63627195460849.352	buttonbox	pressed: responselrud
63627195461599.141	scanner	TR: 065/210
63627195461752.570	experiment	feedback (n, 3/5)
63627195463600.852	scanner	TR: 066/210
63627195464381.312	info	autosave (6294ms)
63627195470679.852	scanner	TR: 069/210
63627195471598.305	scanner	TR: 070/210
63627195471601.188	experiment	block 6 start
63627195473599.766	scanner	TR: 071/210
63627195475598.555	scanner	TR: 072/210
63627195477598.883	scanner	TR: 073/210
63627195478487.094	buttonbox	pressed: responseud
63627195479597.875	scanner	TR: 074/210
63627195480876.422	buttonbox	pressed: responseud
63627195481597.945	scanner	TR: 075/210
63627195482872.445	buttonbox	pressed: responseud
63627195483599.695	scanner	TR: 076/210
63627195484918.352	buttonbox	pressed: responseud
63627195485601.133	experiment	fixations correct: 3/4 (75%)
63627195485601.984	scanner	TR: 077/210
63627195486981.234	buttonbox	pressed: responselrud
63627195487597.773	scanner	TR: 078/210
63627195487759.523	experiment	feedback (y, 4/6)
63627195491508.898	scanner	TR: 079/210
63627195492249.414	scanner	TR: 080/210
63627195492251.688	info	autosave (7053ms)
63627195499309.180	scanner	TR: 083/210
63627195499314.508	experiment	block 7 start
63627195499597.594	scanner	TR: 084/210
63627195501600.758	scanner	TR: 085/210
63627195503599.367	scanner	TR: 086/210
63627195503658.695	buttonbox	pressed: responseud
63627195505597.250	scanner	TR: 087/210
63627195506020.523	buttonbox	pressed: responseud
63627195507597.289	scanner	TR: 088/210
63627195508670.078	buttonbox	pressed: responseud
63627195509599.242	scanner	TR: 089/210
63627195511003.672	buttonbox	pressed: responseud
63627195511560.648	experiment	fixations correct: 4/4 (100%)
63627195511601.617	scanner	TR: 090/210
63627195512644.539	buttonbox	pressed: responselrud
63627195513598.594	scanner	TR: 091/210
63627195513747.875	experiment	feedback (n, 4/7)
63627195515599.141	scanner	TR: 092/210
63627195516349.797	info	autosave (1556ms)
63627195517910.203	scanner	TR: 093/210
63627195519599.102	scanner	TR: 094/210
63627195521598.547	scanner	TR: 095/210
63627195523599.062	scanner	TR: 096/210
63627195523601.891	experiment	block 8 start
63627195525600.094	scanner	TR: 097/210
63627195527599.578	scanner	TR: 098/210
63627195529598.438	scanner	TR: 099/210
63627195530483.664	buttonbox	pressed: responseud
63627195531598.234	scanner	TR: 100/210
63627195533222.734	buttonbox	pressed: responseud
63627195533597.781	scanner	TR: 101/210
63627195535598.695	scanner	TR: 102/210
63627195536479.758	buttonbox	pressed: responseud
63627195537012.711	experiment	fixations correct: 3/3 (100%)
63627195537599.969	scanner	TR: 103/210
63627195538915.367	buttonbox	pressed: responselrud
63627195539597.508	scanner	TR: 104/210
63627195539745.039	experiment	feedback (y, 5/8)
63627195541598.820	scanner	TR: 105/210
63627195542293.812	info	autosave (2100ms)
63627195544396.883	scanner	TR: 106/210
63627195545597.680	scanner	TR: 107/210
63627195547597.344	scanner	TR: 108/210
63627195549599.414	scanner	TR: 109/210
63627195549602.305	experiment	block 9 start
63627195551598.500	scanner	TR: 110/210
63627195553597.539	scanner	TR: 111/210
63627195555599.875	scanner	TR: 112/210
63627195555880.164	buttonbox	pressed: responseud
63627195557598.773	scanner	TR: 113/210
63627195557964.867	buttonbox	pressed: responseud
63627195559600.734	scanner	TR: 114/210
63627195560210.609	buttonbox	pressed: responseud
63627195561598.625	scanner	TR: 115/210
63627195562231.734	buttonbox	pressed: responseud
63627195562851.477	experiment	fixations correct: 4/4 (100%)
63627195563599.758	scanner	TR: 116/210
63627195565065.180	buttonbox	pressed: responselrud
63627195565598.586	scanner	TR: 117/210
63627195565748.211	experiment	feedback (y, 6/9)
63627195567598.344	scanner	TR: 118/210
63627195568312.531	info	autosave (868ms)
63627195569599.117	scanner	TR: 119/210
63627195571599.289	scanner	TR: 120/210
63627195573597.164	scanner	TR: 121/210
63627195575598.422	scanner	TR: 122/210
63627195575601.234	experiment	block 10 start
63627195577599.203	scanner	TR: 123/210
63627195579596.992	scanner	TR: 124/210
63627195581535.406	buttonbox	pressed: responseud
63627195581597.312	scanner	TR: 125/210
63627195583596.750	scanner	TR: 126/210
63627195584644.219	buttonbox	pressed: responseud
63627195585596.992	scanner	TR: 127/210
63627195586529.984	buttonbox	pressed: responseud
63627195587256.312	experiment	fixations correct: 3/3 (100%)
63627195587596.812	scanner	TR: 128/210
63627195589598.391	scanner	TR: 129/210
63627195591101.617	buttonbox	pressed: responselrud
63627195591598.773	scanner	TR: 130/210
63627195591741.258	experiment	feedback (n, 6/10)
63627195593596.922	scanner	TR: 131/210
63627195594318.836	info	autosave (2881ms)
63627195597204.383	scanner	TR: 132/210
63627195597597.422	scanner	TR: 133/210
63627195599598.875	scanner	TR: 134/210
63627195601596.758	scanner	TR: 135/210
63627195601603.102	experiment	block 11 start
63627195603599.547	scanner	TR: 136/210
63627195605596.961	scanner	TR: 137/210
63627195607597.297	scanner	TR: 138/210
63627195609172.992	buttonbox	pressed: responseud
63627195609598.555	scanner	TR: 139/210
63627195611417.742	buttonbox	pressed: responseud
63627195611597.430	scanner	TR: 140/210
63627195613562.391	buttonbox	pressed: responseud
63627195613596.703	scanner	TR: 141/210
63627195614667.391	buttonbox	pressed: responseud
63627195615297.547	experiment	fixations correct: 3/4 (75%)
63627195615598.922	scanner	TR: 142/210
63627195616877.867	buttonbox	pressed: responselrud
63627195617596.859	scanner	TR: 143/210
63627195617761.805	experiment	feedback (y, 7/11)
63627195619596.906	scanner	TR: 144/210
63627195620327.836	info	autosave (1382ms)
63627195621713.633	scanner	TR: 145/210
63627195623597.008	scanner	TR: 146/210
63627195625599.398	scanner	TR: 147/210
63627195627596.977	scanner	TR: 148/210
63627195627599.805	experiment	block 12 start
63627195629597.859	scanner	TR: 149/210
63627195631599.375	scanner	TR: 150/210
63627195633597.523	scanner	TR: 151/210
63627195634017.562	buttonbox	pressed: responseud
63627195635516.852	buttonbox	pressed: responseud
63627195635596.766	scanner	TR: 152/210
63627195637224.391	buttonbox	pressed: responseud
63627195637598.555	scanner	TR: 153/210
63627195639598.094	scanner	TR: 154/210
63627195639666.180	buttonbox	pressed: responseud
63627195640304.148	experiment	fixations correct: 4/4 (100%)
63627195641596.812	scanner	TR: 155/210
63627195643070.969	buttonbox	pressed: responselrud
63627195643596.484	scanner	TR: 156/210
63627195643741.492	experiment	feedback (y, 8/12)
63627195645598.273	scanner	TR: 157/210
63627195646345.023	info	autosave (869ms)
63627195647598.516	scanner	TR: 158/210
63627195649598.664	scanner	TR: 159/210
63627195651598.875	scanner	TR: 160/210
63627195653599.086	scanner	TR: 161/210
63627195653601.922	experiment	block 13 start
63627195655597.375	scanner	TR: 162/210
63627195657597.516	scanner	TR: 163/210
63627195659597.680	scanner	TR: 164/210
63627195660753.180	buttonbox	pressed: responseud
63627195661598.672	scanner	TR: 165/210
63627195662623.289	buttonbox	pressed: responseud
63627195663597.656	scanner	TR: 166/210
63627195664706.406	buttonbox	pressed: responseud
63627195665487.805	experiment	fixations correct: 3/3 (100%)
63627195665599.359	scanner	TR: 167/210
63627195667599.078	scanner	TR: 168/210
63627195669053.562	buttonbox	pressed: responselrud
63627195669596.523	scanner	TR: 169/210
63627195669750.430	experiment	feedback (n, 8/13)
63627195671596.250	scanner	TR: 170/210
63627195672328.656	info	autosave (1041ms)
63627195673598.227	scanner	TR: 171/210
63627195675597.188	scanner	TR: 172/210
63627195677596.938	scanner	TR: 173/210
63627195679598.656	scanner	TR: 174/210
63627195679601.492	experiment	block 14 start
63627195681596.484	scanner	TR: 175/210
63627195683598.281	scanner	TR: 176/210
63627195685596.961	scanner	TR: 177/210
63627195685796.023	buttonbox	pressed: responseud
63627195687019.219	buttonbox	pressed: responseud
63627195687598.383	scanner	TR: 178/210
63627195689597.266	scanner	TR: 179/210
63627195689826.406	buttonbox	pressed: responseud
63627195691597.023	scanner	TR: 180/210
63627195692655.758	buttonbox	pressed: responseud
63627195693279.648	experiment	fixations correct: 3/4 (75%)
63627195693598.727	scanner	TR: 181/210
63627195694814.000	buttonbox	pressed: responselrud
63627195695596.719	scanner	TR: 182/210
63627195695755.500	experiment	feedback (n, 8/14)
63627195697597.250	scanner	TR: 183/210
63627195698281.656	info	autosave (615ms)
63627195699598.656	scanner	TR: 184/210
63627195701598.273	scanner	TR: 185/210
63627195703598.141	scanner	TR: 186/210
63627195705596.789	scanner	TR: 187/210
63627195705603.109	experiment	block 15 start
63627195707596.648	scanner	TR: 188/210
63627195709596.625	scanner	TR: 189/210
63627195711597.125	scanner	TR: 190/210
63627195711964.781	buttonbox	pressed: responseud
63627195713551.578	buttonbox	pressed: responseud
63627195713598.156	scanner	TR: 191/210
63627195715597.805	scanner	TR: 192/210
63627195716184.477	buttonbox	pressed: responseud
63627195717596.648	scanner	TR: 193/210
63627195717755.883	buttonbox	pressed: responseud
63627195718494.258	experiment	fixations correct: 4/4 (100%)
63627195719596.883	scanner	TR: 194/210
63627195720903.594	buttonbox	pressed: responselrud
63627195721596.117	scanner	TR: 195/210
63627195721753.547	experiment	feedback (y, 9/15)
63627195723596.188	scanner	TR: 196/210
63627195724299.281	info	autosave (1104ms)
63627195725631.773	scanner	TR: 197/210
